CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,TenureBucket,Exited
739.0,France,Male,40.0,4,0.0,2,0,0,173321.65,Mid,0
684.0,Spain,Female,24.0,9,79263.9,1,0,1,196574.48,Loyal,0
850.0,France,Female,39.0,0,104386.53,1,1,0,105886.77,New,0
755.0,Germany,Female,38.0,1,82083.52,1,0,1,10333.78,New,0
793.0,Germany,Female,34.0,5,127758.09,1,1,0,143357.03,Mid,0
789.0,Germany,Male,43.0,8,119654.44,2,0,1,148412.24,Loyal,1
699.0,France,Male,44.0,8,158697.61,1,1,0,107181.22,Loyal,0
586.0,Germany,Female,36.0,5,103700.69,1,1,0,194072.56,Mid,1
701.0,France,Female,42.0,6,86167.82,1,1,0,153342.38,Loyal,0
696.0,France,Female,25.0,8,126442.59,1,1,0,121904.44,Loyal,0
762.0,Spain,Female,60.0,10,168920.75,1,1,0,31445.03,Loyal,1
660.0,France,Female,32.0,0,114668.89,1,1,0,84605.0,New,0
644.0,France,Female,46.0,9,95441.27,1,1,0,108761.05,Loyal,1
533.0,Germany,Male,38.0,4,70362.52,2,1,1,104189.46,Mid,0
614.0,Germany,Female,44.0,6,118715.86,1,1,0,133591.11,Loyal,1
588.0,France,Male,30.0,3,115007.08,1,0,0,176858.5,Mid,0
739.0,Germany,Male,29.0,3,59385.98,2,1,1,105533.96,Mid,0
600.0,Spain,Female,50.0,6,94684.27,1,1,1,50488.91,Loyal,0
735.0,Spain,Male,39.0,1,60374.98,1,1,0,40223.74,New,0
558.0,Spain,Female,31.0,7,0.0,2,1,0,166720.28,Loyal,0
576.0,Spain,Male,33.0,3,0.0,2,0,1,190112.05,Mid,0
703.0,France,Male,32.0,1,125685.79,1,1,1,56246.72,New,0
623.0,France,Female,29.0,1,0.0,2,0,0,39382.06,New,0
540.0,Germany,Male,44.0,3,164113.04,2,1,1,12120.79,Mid,0
575.0,Spain,Female,37.0,9,133292.45,1,1,0,111175.09,Loyal,0
638.0,Spain,Female,34.0,7,0.0,2,0,0,3946.29,Loyal,0
749.0,Germany,Male,46.0,10,78136.36,2,1,1,73470.98,Loyal,0
677.0,Germany,Female,26.0,6,98723.67,1,0,1,151146.67,Loyal,0
465.0,Germany,Male,24.0,5,117154.9,1,1,1,127744.02,Mid,0
510.0,France,Female,30.0,0,0.0,2,1,1,130553.47,New,0
530.0,France,Male,52.0,1,106723.28,1,0,0,109960.4,New,1
850.0,Germany,Male,44.0,3,140393.65,2,0,1,186285.52,Mid,0
635.0,Germany,Male,53.0,8,117005.55,1,0,1,123646.57,Loyal,1
636.0,France,Female,35.0,2,0.0,2,1,1,23129.46,New,0
829.0,France,Female,22.0,7,150126.44,1,1,0,152107.93,Loyal,1
645.0,Spain,Male,49.0,8,0.0,2,1,0,162012.6,Loyal,0
646.0,Germany,Female,44.0,2,113063.83,1,0,0,53072.49,New,1
806.0,Germany,Male,36.0,8,167983.17,2,1,1,106714.28,Loyal,0
666.0,France,Male,36.0,4,120165.4,2,1,0,33701.5,Mid,0
617.0,Spain,Male,61.0,7,91070.43,1,1,1,101839.77,Loyal,0
655.0,France,Female,59.0,7,0.0,1,1,0,88958.49,Loyal,1
550.0,Germany,Male,38.0,2,103391.38,1,0,1,90878.13,New,0
700.0,Germany,Female,39.0,5,144550.83,2,1,1,189664.43,Mid,0
773.0,France,Male,33.0,9,0.0,2,1,1,1118.31,Loyal,0
645.0,Spain,Female,21.0,1,0.0,2,0,0,28726.07,New,0
686.0,Germany,Male,39.0,3,129626.19,2,1,1,103220.56,Mid,0
632.0,Germany,Male,41.0,8,127205.32,4,1,0,93874.87,Loyal,1
712.0,France,Female,30.0,1,89571.59,1,1,1,177613.19,New,0
772.0,Germany,Female,48.0,6,108736.52,1,1,0,184564.67,Loyal,1
543.0,Germany,Male,49.0,6,59532.18,1,1,0,104253.56,Loyal,0
733.0,France,Male,22.0,5,0.0,2,1,1,117202.19,Mid,0
679.0,Germany,Male,35.0,1,110245.13,1,1,1,178291.09,New,0
706.0,Spain,Female,53.0,3,0.0,3,0,0,88479.02,Mid,1
503.0,Spain,Male,31.0,4,0.0,2,1,1,21645.06,Mid,0
537.0,France,Male,47.0,10,0.0,2,0,1,25482.62,Loyal,0
583.0,France,Male,27.0,7,0.0,2,1,0,51285.49,Loyal,0
485.0,France,Female,25.0,3,134467.26,1,1,1,113266.09,Mid,0
708.0,Germany,Male,21.0,8,133974.36,2,1,0,50294.09,Loyal,0
593.0,Germany,Female,62.0,3,118233.81,1,0,1,24765.53,Mid,1
706.0,Germany,Female,48.0,10,104478.12,3,0,1,158248.71,Loyal,1
691.0,Germany,Female,41.0,8,109153.96,3,1,1,148848.76,Loyal,1
656.0,France,Female,39.0,6,0.0,2,1,0,141069.88,Loyal,0
453.0,Germany,Female,40.0,1,111524.49,1,1,1,120373.84,New,1
633.0,Germany,Male,42.0,3,126041.02,1,0,1,11796.89,Mid,0
664.0,Germany,Male,39.0,7,60263.23,1,1,0,170835.32,Loyal,0
676.0,Germany,Female,34.0,4,89437.03,1,1,1,189540.95,Mid,0
511.0,France,Female,46.0,1,0.0,1,1,1,115779.48,New,1
689.0,Germany,Female,55.0,1,76296.81,1,1,0,42364.75,New,1
651.0,France,Female,39.0,6,0.0,1,1,0,24176.44,Loyal,0
665.0,France,Female,37.0,5,160389.82,1,0,1,183542.08,Mid,0
525.0,France,Male,26.0,7,153644.39,1,1,1,63197.88,Loyal,0
700.0,Spain,Male,47.0,4,0.0,1,1,0,121798.52,Mid,1
601.0,Spain,Male,28.0,6,0.0,2,1,0,14665.28,Loyal,0
662.0,France,Male,62.0,0,98848.19,1,0,1,42730.12,New,0
548.0,Germany,Female,33.0,0,101084.36,1,1,0,42749.85,New,0
826.0,Spain,Male,41.0,5,146466.46,2,0,0,180934.67,Mid,0
538.0,France,Female,32.0,2,0.0,1,1,1,80130.54,New,0
729.0,Germany,Female,42.0,4,97495.8,2,0,0,2002.5,Mid,0
625.0,France,Female,37.0,7,115895.42,1,1,0,48486.25,Loyal,0
694.0,Spain,Male,38.0,7,121527.4,1,1,0,113481.02,Loyal,0
466.0,Germany,Female,56.0,2,111920.13,3,1,0,197634.11,New,1
573.0,France,Male,27.0,2,128243.03,1,1,1,11631.34,New,0
523.0,France,Male,61.0,8,66250.71,1,1,1,21859.06,Loyal,0
790.0,Germany,Male,42.0,1,85839.62,1,1,0,198182.73,New,0
550.0,France,Male,57.0,5,0.0,1,1,1,133501.94,Mid,0
658.0,Germany,Female,28.0,9,152812.58,1,1,0,166682.57,Loyal,0
604.0,France,Male,33.0,3,148659.48,1,0,0,42437.75,Mid,0
458.0,Germany,Female,43.0,1,106870.12,2,1,0,100564.37,New,0
522.0,France,Male,41.0,5,144147.68,1,1,1,14789.9,Mid,0
556.0,France,Female,61.0,2,117419.35,1,1,1,94153.83,New,0
747.0,France,Female,34.0,10,0.0,2,1,1,50759.8,Loyal,0
720.0,France,Female,38.0,10,0.0,2,1,1,56229.72,Loyal,1
665.0,France,Female,40.0,6,0.0,1,1,1,161848.03,Loyal,0
737.0,Germany,Female,40.0,2,162485.8,2,1,0,149381.32,New,0
561.0,France,Male,34.0,1,78829.53,1,1,1,12148.2,New,0
568.0,France,Female,44.0,7,0.0,2,0,0,62370.67,Loyal,1
537.0,Spain,Female,33.0,7,136082.0,1,1,0,62746.54,Loyal,0
590.0,Spain,Female,51.0,10,84474.62,2,1,1,190937.09,Loyal,0
492.0,France,Female,31.0,7,0.0,2,1,1,49463.44,Loyal,0
502.0,France,Male,33.0,8,0.0,2,1,1,123509.01,Loyal,0
790.0,Spain,Male,32.0,3,0.0,1,1,0,91044.47,Mid,0
756.0,Germany,Male,41.0,2,124439.49,2,0,1,47093.11,New,0
686.0,Spain,Male,38.0,7,111484.88,1,1,1,76076.2,Loyal,0
651.0,Germany,Male,35.0,8,110067.71,1,1,0,127678.95,Loyal,1
680.0,Spain,Female,34.0,7,0.0,2,1,0,98949.85,Loyal,0
634.0,Germany,Female,56.0,3,116251.24,1,0,1,42429.88,Mid,1
698.0,Germany,Male,52.0,10,107304.39,3,1,0,28806.32,Loyal,1
635.0,France,Male,29.0,1,0.0,1,0,1,24865.54,New,0
627.0,France,Female,21.0,7,98993.02,1,1,1,169156.64,Loyal,0
753.0,France,Male,35.0,3,0.0,2,1,1,184843.77,Mid,0
592.0,Germany,Male,36.0,2,104702.65,2,1,0,107948.72,New,0
745.0,France,Female,40.0,6,131184.67,1,1,1,49815.62,Loyal,0
544.0,France,Male,44.0,1,0.0,2,0,0,69244.24,New,0
687.0,Spain,Female,21.0,8,0.0,2,1,1,154767.34,Loyal,0
564.0,France,Female,28.0,1,0.0,1,1,1,162428.05,New,0
383.0,Spain,Male,54.0,1,152677.48,1,1,1,191973.49,New,1
521.0,France,Male,39.0,7,0.0,2,0,1,653.58,Loyal,0
724.0,Spain,Male,36.0,1,0.0,2,1,0,52462.25,New,0
579.0,Spain,Male,22.0,3,118680.57,1,1,1,49829.8,Mid,0
579.0,Spain,Female,39.0,2,151963.26,2,1,0,158948.63,New,0
766.0,Germany,Female,45.0,6,97652.96,1,1,0,127332.33,Loyal,0
452.0,France,Female,33.0,6,131698.57,2,1,0,151623.91,Loyal,0
599.0,Germany,Male,45.0,10,103583.05,1,1,0,132127.69,Loyal,1
410.0,Germany,Female,50.0,2,102278.79,2,1,0,89822.48,New,0
689.0,Germany,Male,33.0,2,161814.64,2,1,0,169381.9,New,0
619.0,Germany,Female,31.0,2,56116.3,2,0,0,2181.94,New,0
433.0,Spain,Male,34.0,9,152806.74,1,1,0,19687.99,Loyal,0
684.0,Germany,Male,35.0,3,99967.76,1,1,1,176882.08,Mid,0
766.0,Germany,Female,34.0,6,106434.94,1,0,1,137995.66,Loyal,1
584.0,Spain,Male,36.0,4,82696.09,2,0,0,83058.14,Mid,0
455.0,France,Female,27.0,5,155879.09,2,0,0,70774.97,Mid,0
645.0,France,Male,19.0,9,128514.84,1,0,0,175969.19,Loyal,0
766.0,Germany,Female,62.0,7,142724.48,1,0,1,5893.23,Loyal,1
712.0,France,Male,34.0,8,114088.32,1,1,0,92794.61,Loyal,0
505.0,Germany,Male,29.0,3,145541.56,2,1,1,58019.95,Mid,0
664.0,France,Male,57.0,1,0.0,2,1,1,56562.57,New,0
489.0,France,Male,34.0,5,0.0,1,0,0,43540.59,Mid,0
697.0,Germany,Female,38.0,6,132591.36,1,1,1,7387.8,Loyal,1
488.0,France,Male,43.0,10,112751.13,1,1,1,28332.0,Loyal,0
562.0,Germany,Male,33.0,8,92659.2,2,1,0,1354.25,Loyal,0
545.0,France,Male,37.0,3,91184.01,1,1,0,105476.65,Mid,0
773.0,Germany,Male,43.0,8,81844.91,2,1,1,35908.46,Loyal,0
637.0,Germany,Female,39.0,9,137843.8,1,1,1,117622.8,Loyal,1
715.0,France,Female,38.0,5,118590.41,1,1,1,5684.17,Mid,1
636.0,Spain,Male,52.0,4,111284.53,1,0,1,32936.44,Mid,1
628.0,Spain,Male,42.0,7,0.0,2,0,1,172967.87,Loyal,0
850.0,France,Male,28.0,4,0.0,2,1,1,12409.01,Mid,0
720.0,Spain,Male,33.0,3,123783.91,2,1,1,142903.44,Mid,0
657.0,Germany,Male,57.0,8,107174.58,1,1,1,126369.55,Loyal,1
